scaffold position Cposition windSize exonL exonP geneN
Herato1301 4775000.0 4775000.0 50000 1627 0.03254 1
Herato1301 4825000.0 4825000.0 50000 8245 0.1649 8
Herato1301 4875000.0 4875000.0 50000 2106 0.04212 1
Herato1301 4925000.0 4925000.0 50000 1363 0.02726 1
Herato1301 4975000.0 4975000.0 50000 4864 0.09728 4
Herato1301 5025000.0 5025000.0 50000 5274 0.10548 7
Herato1301 5075000.0 5075000.0 50000 5047 0.10094 8
Herato1301 5125000.0 5125000.0 50000 9139 0.18278 12
Herato1301 5175000.0 5175000.0 50000 4792 0.09584 6
Herato1301 5225000.0 5225000.0 50000 3416 0.06832 4
Herato1301 5275000.0 5275000.0 50000 7709 0.15418 8
Herato1301 5325000.0 5325000.0 50000 4940 0.0988 3
Herato1301 5375000.0 5375000.0 50000 875 0.0175 1
Herato1301 5425000.0 5425000.0 50000 1343 0.02686 1
Herato1301 5475000.0 5475000.0 50000 3852 0.07704 1
Herato1301 5525000.0 5525000.0 50000 4475 0.0895 3
Herato1301 5575000.0 5575000.0 50000 2752 0.05504 1
Herato1301 5625000.0 5625000.0 50000 16204 0.32408 7
Herato1301 5675000.0 5675000.0 50000 0 0 0
Herato1301 5725000.0 5725000.0 50000 414 0.00828 1
Herato1301 5775000.0 5775000.0 50000 950 0.019 0
Herato1301 5825000.0 5825000.0 50000 0 0 0
Herato1301 5875000.0 5875000.0 50000 733 0.01466 1
Herato1301 5925000.0 5925000.0 50000 6247 0.12494 4
Herato1301 5975000.0 5975000.0 50000 1355 0.0271 1
Herato1301 6025000.0 6025000.0 50000 1945 0.0389 2
Herato1301 6075000.0 6075000.0 50000 964 0.01928 1
Herato1301 6125000.0 6125000.0 50000 821 0.01642 1
Herato1301 6175000.0 6175000.0 50000 4990 0.0998 3
Herato1301 6225000.0 6225000.0 50000 5452 0.10904 2
Herato1301 6275000.0 6275000.0 50000 0 0 0
Herato1301 6325000.0 6325000.0 50000 737 0.01474 1
Herato1301 6375000.0 6375000.0 50000 9684 0.19368 3
Herato1301 6425000.0 6425000.0 50000 8581 0.17162 5
Herato1301 6475000.0 6475000.0 50000 9458 0.18916 5
Herato1301 6525000.0 6525000.0 50000 6122 0.12244 3
Herato1301 6575000.0 6575000.0 50000 5111 0.10222 2
Herato1301 6625000.0 6625000.0 50000 14400 0.288 5
Herato1301 6675000.0 6675000.0 50000 12658 0.25316 3
Herato1301 6725000.0 6725000.0 50000 3297 0.06594 1
Herato1301 6775000.0 6775000.0 50000 4644 0.09288 2
Herato1301 6825000.0 6825000.0 50000 3939 0.07878 2
Herato1301 6875000.0 6875000.0 50000 2512 0.05024 1
Herato1301 6925000.0 6925000.0 50000 4690 0.0938 3
Herato1301 6975000.0 6975000.0 50000 7328 0.14656 4
Herato1301 7025000.0 7025000.0 50000 2513 0.05026 0
Herato1301 7075000.0 7075000.0 50000 2843 0.05686 2
Herato1301 7125000.0 7125000.0 50000 245 0.0049 0
Herato1301 7175000.0 7175000.0 50000 20259 0.40518 5
Herato1301 7225000.0 7225000.0 50000 6419 0.12838 2
Herato1301 7275000.0 7275000.0 50000 6556 0.13112 4
Herato1301 7325000.0 7325000.0 50000 2915 0.0583 7
Herato1301 7375000.0 7375000.0 50000 2646 0.05292 2
Herato1301 7425000.0 7425000.0 50000 3428 0.06856 4
Herato1301 7475000.0 7475000.0 50000 5264 0.10528 6
Herato1301 7525000.0 7525000.0 50000 3431 0.06862 6
Herato1301 7575000.0 7575000.0 50000 4821 0.09642 5
Herato1301 7625000.0 7625000.0 50000 9127 0.18254 11
Herato1301 7675000.0 7675000.0 50000 13729 0.27458 6
Herato1301 7725000.0 7725000.0 50000 4272 0.08544 2
Herato1301 7775000.0 7775000.0 50000 11811 0.23622 6
Herato1301 7825000.0 7825000.0 50000 8235 0.1647 5
Herato1301 7875000.0 7875000.0 50000 2236 0.04472 3
Herato1301 7925000.0 7925000.0 50000 0 0 0
Herato1301 7975000.0 7975000.0 50000 213 0.00426 1
Herato1301 8025000.0 8025000.0 50000 1046 0.02092 0
Herato1301 8075000.0 8075000.0 50000 638 0.01276 0
Herato1301 8125000.0 8125000.0 50000 9693 0.19386 2
Herato1301 8175000.0 8175000.0 50000 11909 0.23818 4
Herato1301 8225000.0 8225000.0 50000 1691 0.03382 3
Herato1301 8275000.0 8275000.0 50000 1351 0.02702 1
Herato1301 8325000.0 8325000.0 50000 464 0.00928 1
Herato1301 8375000.0 8375000.0 50000 345 0.0069 1
Herato1301 8425000.0 8425000.0 50000 1184 0.02368 1
Herato1301 8475000.0 8475000.0 50000 919 0.01838 1
Herato1301 8525000.0 8525000.0 50000 13262 0.26524 4
Herato1301 8575000.0 8575000.0 50000 11615 0.2323 8
Herato1301 8625000.0 8625000.0 50000 11666 0.23332 1
Herato1301 8675000.0 8675000.0 50000 16484 0.32968 4
Herato1301 8725000.0 8725000.0 50000 11301 0.22602 1
Herato1301 8775000.0 8775000.0 50000 7179 0.14358 3
Herato1301 8825000.0 8825000.0 50000 0 0 0
Herato1301 8875000.0 8875000.0 50000 0 0 0
Herato1301 8925000.0 8925000.0 50000 0 0.0 1
Herato1301 8975000.0 8975000.0 50000 0 0 0
Herato1301 9025000.0 9025000.0 50000 818 0.01636 1
Herato1301 9075000.0 9075000.0 50000 731 0.01462 0
Herato1301 9125000.0 9125000.0 50000 1232 0.02464 1
Herato1301 9175000.0 9175000.0 50000 2911 0.05822 1
Herato1301 9225000.0 9225000.0 50000 4272 0.08544 2
Herato1301 9275000.0 9275000.0 50000 6260 0.1252 2
Herato1301 9325000.0 9325000.0 50000 2806 0.05612 1
Herato1301 9375000.0 9375000.0 50000 677 0.01354 1
Herato1301 9425000.0 9425000.0 50000 793 0.01586 0
Herato1301 9475000.0 9475000.0 50000 128 0.00256 0
Herato1301 9525000.0 9525000.0 50000 0 0 0
Herato1301 9575000.0 9575000.0 50000 0 0 0
Herato1301 9625000.0 9625000.0 50000 0 0 0
Herato1301 9675000.0 9675000.0 50000 0 0 0
Herato1301 9725000.0 9725000.0 50000 7283 0.14566 2
Herato1301 9775000.0 9775000.0 50000 8979 0.17958 1
Herato1301 9825000.0 9825000.0 50000 7269 0.14538 3
Herato1301 9875000.0 9875000.0 50000 12289 0.24578 4
Herato1301 9925000.0 9925000.0 50000 10758 0.21516 4
Herato1301 9975000.0 9975000.0 50000 6031 0.12062 3
Herato1301 10025000.0 10025000.0 50000 5792 0.11584 3
Herato1301 10075000.0 10075000.0 50000 8739 0.17478 2
Herato1301 10125000.0 10125000.0 50000 8682 0.17364 3
Herato1301 10175000.0 10175000.0 50000 6454 0.12908 3
Herato1301 10225000.0 10225000.0 50000 12457 0.24914 4
Herato1301 10275000.0 10275000.0 50000 6488 0.12976 1
Herato1301 10325000.0 10325000.0 50000 0 0 0
Herato1301 10375000.0 10375000.0 50000 0 0 0
Herato1301 10425000.0 10425000.0 50000 1830 0.0366 1
Herato1301 10475000.0 10475000.0 50000 4920 0.0984 3
Herato1301 10525000.0 10525000.0 50000 4926 0.09852 3
Herato1301 10575000.0 10575000.0 50000 1822 0.03644 2
Herato1301 10625000.0 10625000.0 50000 0 0 0
Herato1301 10675000.0 10675000.0 50000 202 0.00404 0
Herato1301 10725000.0 10725000.0 50000 1059 0.02118 0
Herato1301 10775000.0 10775000.0 50000 788 0.01576 0
Herato1301 10825000.0 10825000.0 50000 6025 0.1205 3
Herato1301 10875000.0 10875000.0 50000 6327 0.12654 5
Herato1301 10925000.0 10925000.0 50000 8977 0.17954 4
Herato1301 10975000.0 10975000.0 50000 0 0 0
Herato1301 11025000.0 11025000.0 50000 0 0 0
Herato1301 11075000.0 11075000.0 50000 3154 0.06308 2
Herato1301 11125000.0 11125000.0 50000 7364 0.14728 4
Herato1301 11175000.0 11175000.0 50000 964 0.01928 0
Herato1301 11225000.0 11225000.0 50000 680 0.0136 1
Herato1301 11275000.0 11275000.0 50000 12940 0.2588 7
Herato1301 11325000.0 11325000.0 50000 4920 0.0984 2
Herato1301 11375000.0 11375000.0 50000 381 0.00762 1
Herato1301 11425000.0 11425000.0 50000 1931 0.03862 2
Herato1301 11475000.0 11475000.0 50000 188 0.00376 0
Herato1301 11525000.0 11525000.0 50000 208 0.00416 0
Herato1301 11575000.0 11575000.0 50000 135 0.0027 0
Herato1301 11625000.0 11625000.0 50000 889 0.01778 1
Herato1301 11675000.0 11675000.0 50000 3059 0.06118 1
Herato1301 11725000.0 11725000.0 50000 10663 0.21326 3
Herato1301 11775000.0 11775000.0 50000 5676 0.11352 2
Herato1301 11825000.0 11825000.0 50000 2612 0.05224 2
Herato1301 11875000.0 11875000.0 50000 2913 0.05826 1
Herato1301 11925000.0 11925000.0 50000 11213 0.22426 3
Herato1301 11975000.0 11975000.0 50000 8651 0.17302 2
Herato1301 12025000.0 12025000.0 50000 8656 0.17312 5
Herato1301 12075000.0 12075000.0 50000 2513 0.05026 2
Herato1301 12125000.0 12125000.0 50000 0 0 0
Herato1301 12175000.0 12175000.0 50000 2064 0.04128 1
Herato1301 12225000.0 12225000.0 50000 1081 0.02162 1
Herato1301 12275000.0 12275000.0 50000 0 0 0
Herato1301 12325000.0 12325000.0 50000 1209 0.02418 1
Herato1301 12375000.0 12375000.0 50000 1031 0.02062 1
Herato1301 12425000.0 12425000.0 50000 2333 0.04666 2
Herato1301 12475000.0 12475000.0 50000 2474 0.04948 1
Herato1301 12525000.0 12525000.0 50000 0 0 0
Herato1301 12575000.0 12575000.0 50000 2954 0.05908 1
Herato1301 12625000.0 12625000.0 50000 1187 0.02374 0
Herato1301 12675000.0 12675000.0 50000 0 0 0
Herato1301 12725000.0 12725000.0 50000 0 0 0
Herato1301 12775000.0 12775000.0 50000 768 0.01536 1
Herato1301 12825000.0 12825000.0 50000 471 0.00942 1
Herato1301 12875000.0 12875000.0 50000 566 0.01132 1
Herato1301 12925000.0 12925000.0 50000 0 0 0
Herato1301 12975000.0 12975000.0 50000 1457 0.02914 1
Herato1301 13025000.0 13025000.0 50000 2906 0.05812 3
Herato1301 13075000.0 13075000.0 50000 2527 0.05054 1
Herato1301 13125000.0 13125000.0 50000 2432 0.04864 3
Herato1301 13175000.0 13175000.0 50000 2093 0.04186 1
Herato1301 13225000.0 13225000.0 50000 1598 0.03196 4
Herato1301 13275000.0 13275000.0 50000 4963 0.09926 2
Herato1301 13325000.0 13325000.0 50000 3468 0.06936 4
Herato1301 13375000.0 13375000.0 50000 7033 0.14066 5
Herato1301 13425000.0 13425000.0 50000 3176 0.06352 1
Herato1301 13475000.0 13475000.0 50000 6505 0.1301 3
Herato1301 13525000.0 13525000.0 50000 8571 0.17142 3
Herato1301 13575000.0 13575000.0 50000 10207 0.20414 1
Herato1301 13625000.0 13625000.0 50000 1778 0.03556 1
Herato1301 13675000.0 13675000.0 50000 1519 0.03038 4
Herato1301 13725000.0 13725000.0 50000 6999 0.13998 2
Herato1301 13775000.0 13775000.0 50000 0 0 0
Herato1301 13825000.0 13825000.0 50000 4272 0.08544 3
Herato1301 13875000.0 13875000.0 50000 3342 0.06684 2
Herato1301 13925000.0 13925000.0 50000 0 0 0
Herato1301 13975000.0 13975000.0 50000 0 0 0
Herato1301 14025000.0 14025000.0 50000 0 0 0
Herato1301 14075000.0 14075000.0 50000 0 0 0
Herato1301 14125000.0 14125000.0 50000 0 0 0
Herato1301 14175000.0 14175000.0 50000 0 0 0
Herato1301 14225000.0 14225000.0 50000 0 0 0
Herato1301 14275000.0 14275000.0 50000 35 0.0007 1
Herato1301 14325000.0 14325000.0 50000 1249 0.02498 1
Herato1301 14375000.0 14375000.0 50000 1413 0.02826 1
Herato1301 14425000.0 14425000.0 50000 10596 0.21192 6
Herato1301 14475000.0 14475000.0 50000 896 0.01792 1
Herato1301 14525000.0 14525000.0 50000 11606 0.23212 6
Herato1301 14575000.0 14575000.0 50000 3462 0.06924 2
Herato1301 14625000.0 14625000.0 50000 0 0 0
Herato1301 14675000.0 14675000.0 50000 2200 0.044 1
Herato1301 14725000.0 14725000.0 50000 1614 0.03228 1
Herato1301 14775000.0 14775000.0 50000 0 0 0
Herato1301 14825000.0 14825000.0 50000 312 0.00624 1
Herato1301 14875000.0 14875000.0 50000 0 0 0
Herato1301 14925000.0 14925000.0 50000 313 0.00626 1
Herato1301 14975000.0 14975000.0 50000 1196 0.02392 0
Herato1301 15025000.0 15025000.0 50000 5600 0.112 0
Herato1301 15075000.0 15075000.0 50000 966 0.01932 1
Herato1301 15125000.0 15125000.0 50000 2133 0.04266 3
Herato1301 15175000.0 15175000.0 50000 3661 0.07322 1
Herato1301 15225000.0 15225000.0 50000 9402 0.18804 4
Herato1301 15275000.0 15275000.0 50000 10247 0.20494 4
Herato1301 15325000.0 15325000.0 50000 2567 0.05134 1
Herato1301 15375000.0 15375000.0 50000 42 0.00084 1
Herato1301 15425000.0 15425000.0 50000 3637 0.07274 0
Herato1301 15475000.0 15475000.0 50000 3953 0.07906 4
Herato1301 15525000.0 15525000.0 50000 696 0.01392 2
Herato1301 15575000.0 15575000.0 50000 1932 0.03864 1
Herato1301 15625000.0 15625000.0 50000 685 0.0137 1
Herato1301 15675000.0 15675000.0 50000 2087 0.04174 0
Herato1301 15725000.0 15725000.0 50000 6103 0.12206 1
Herato1301 15775000.0 15775000.0 50000 0 0 0
Herato1301 15825000.0 15825000.0 50000 0 0 0
Herato1301 15875000.0 15875000.0 50000 0 0 0
Herato1301 15925000.0 15925000.0 50000 0 0 0
Herato1301 15975000.0 15975000.0 50000 116 0.00232 1
Herato1301 16025000.0 16025000.0 50000 2757 0.05514 1
Herato1301 16075000.0 16075000.0 50000 0 0 0
Herato1301 16125000.0 16125000.0 50000 0 0.0 1
Herato1301 16175000.0 16175000.0 50000 955 0.0191 1
Herato1301 16225000.0 16225000.0 50000 1190 0.0238 2
Herato1301 16275000.0 16275000.0 50000 623 0.01246 0
Herato1301 16325000.0 16325000.0 50000 8342 0.16684 2
Herato1301 16375000.0 16375000.0 50000 1479 0.02958 2
Herato1301 16425000.0 16425000.0 50000 127 0.00254 0
Herato1301 16475000.0 16475000.0 50000 450 0.009 1
Herato1301 16525000.0 16525000.0 50000 0 0 0
Herato1301 16575000.0 16575000.0 50000 0 0 0
Herato1301 16625000.0 16625000.0 50000 0 0 0
Herato1301 16675000.0 16675000.0 50000 331 0.00662 1
Herato1301 16725000.0 16725000.0 50000 0 0 0
Herato1301 16775000.0 16775000.0 50000 0 0 0
Herato1301 16825000.0 16825000.0 50000 1930 0.0386 1
Herato1301 16875000.0 16875000.0 50000 3355 0.0671 2
Herato1301 16925000.0 16925000.0 50000 10312 0.20624 6
Herato1301 16975000.0 16975000.0 50000 3135 0.0627 3
Herato1301 17025000.0 17025000.0 50000 998 0.01996 0
Herato1301 17075000.0 17075000.0 50000 6419 0.12838 3
Herato1301 17125000.0 17125000.0 50000 7076 0.14152 3
Herato1301 17175000.0 17175000.0 50000 2714 0.05428 2
Herato1301 17225000.0 17225000.0 50000 6512 0.13024 3
Herato1301 17275000.0 17275000.0 50000 269 0.00538 0
Herato1301 17325000.0 17325000.0 50000 187 0.00374 0
Herato1301 17375000.0 17375000.0 50000 3213 0.06426 1
Herato1301 17425000.0 17425000.0 50000 490 0.0098 2
Herato1301 17475000.0 17475000.0 50000 1064 0.02128 0
Herato1301 17525000.0 17525000.0 50000 241 0.00482 1
Herato1301 17575000.0 17575000.0 50000 1575 0.0315 0
Herato1301 17625000.0 17625000.0 50000 4163 0.08326 2
Herato1301 17675000.0 17675000.0 50000 0 0 0
Herato1301 17725000.0 17725000.0 50000 592 0.01184 1
Herato1301 17775000.0 17775000.0 50000 1702 0.03404 1
Herato1301 17825000.0 17825000.0 50000 721 0.01442 0
Herato1301 17875000.0 17875000.0 50000 0 0.0 1
Herato1301 17925000.0 17925000.0 50000 0 0 0
Herato1301 17975000.0 17975000.0 50000 0 0.0 1
Herato1301 18025000.0 18025000.0 50000 0 0 0
Herato1301 18075000.0 18075000.0 50000 6585 0.1317 1
Herato1301 18125000.0 18125000.0 50000 8821 0.17642 2
Herato1301 18175000.0 18175000.0 50000 491 0.00982 1
Herato1301 18225000.0 18225000.0 50000 598 0.01196 1
Herato1301 18275000.0 18275000.0 50000 0 0 0
Herato1301 18325000.0 18325000.0 50000 2559 0.05118 1
Herato1301 18375000.0 18375000.0 50000 6081 0.12162 3
Herato1301 18425000.0 18425000.0 50000 0 0 0
Herato1301 18475000.0 18475000.0 50000 0 0 0
Herato1301 18525000.0 18525000.0 50000 351 0.00702 1
Herato1301 18575000.0 18575000.0 50000 151 0.00302 0
Herato1301 18625000.0 18625000.0 50000 4239 0.08478 5
Herato1301 18675000.0 18675000.0 50000 1461 0.02922 1
Herato1301 18725000.0 18725000.0 50000 2697 0.05394 3
Herato1301 18775000.0 18775000.0 50000 6288 0.12576 4
Herato1301 18825000.0 18825000.0 50000 6408 0.12816 3
Herato1301 18875000.0 18875000.0 50000 6898 0.13796 2
Herato1301 18925000.0 18925000.0 50000 145 0.0029 1
Herato1301 18975000.0 18975000.0 50000 6034 0.12068 2
Herato1301 19025000.0 19025000.0 50000 10139 0.20278 7
Herato1301 19075000.0 19075000.0 50000 4165 0.0833 5
Herato1301 19125000.0 19125000.0 50000 4262 0.08524 3
Herato1301 19175000.0 19175000.0 50000 3761 0.07522 1
Herato1301 19225000.0 19225000.0 50000 10097 0.20194 2
Herato1301 19275000.0 19275000.0 50000 1101 0.02202 1
Herato1301 19325000.0 19325000.0 50000 527 0.01054 0
Herato1301 19375000.0 19375000.0 50000 341 0.00682 0
Herato1301 19425000.0 19425000.0 50000 0 0 0
Herato1301 19475000.0 19475000.0 50000 0 0 0
Herato1301 19525000.0 19525000.0 50000 0 0 0
Herato1301 19575000.0 19575000.0 50000 0 0 0
Herato1301 19625000.0 19625000.0 50000 0 0 0
Herato1301 19675000.0 19675000.0 50000 1886 0.03772 2
Herato1301 19725000.0 19725000.0 50000 0 0 0
Herato1301 19775000.0 19775000.0 50000 2665 0.0533 1
Herato1301 19825000.0 19825000.0 50000 1148 0.02296 0
Herato1301 19875000.0 19875000.0 50000 5059 0.10118 2
Herato1301 19925000.0 19925000.0 50000 1103 0.02206 0
Herato1301 19975000.0 19975000.0 50000 0 0 0
Herato1301 20025000.0 20025000.0 50000 1596 0.03192 3
Herato1301 20075000.0 20075000.0 50000 3022 0.06044 3
Herato1301 20125000.0 20125000.0 50000 4283 0.08566 5
Herato1301 20175000.0 20175000.0 50000 2276 0.04552 2
Herato1301 20225000.0 20225000.0 50000 4455 0.0891 2
Herato1301 20275000.0 20275000.0 50000 3647 0.07294 1
Herato1301 20325000.0 20325000.0 50000 8171 0.16342 1
Herato1301 20375000.0 20375000.0 50000 2144 0.04288 1
Herato1301 20425000.0 20425000.0 50000 132 0.00264 0
Herato1301 20475000.0 20475000.0 50000 363 0.00726 1
Herato1301 20525000.0 20525000.0 50000 3762 0.07524 1
Herato1301 20575000.0 20575000.0 50000 13516 0.27032 4
Herato1301 20625000.0 20625000.0 50000 2223 0.04446 3
Herato1301 20675000.0 20675000.0 50000 2432 0.04864 2
Herato1301 20725000.0 20725000.0 50000 2472 0.04944 1
Herato1301 20775000.0 20775000.0 50000 913 0.01826 0
Herato1301 20825000.0 20825000.0 50000 0 0 0
Herato1301 20875000.0 20875000.0 50000 6000 0.12 5
Herato1301 20925000.0 20925000.0 50000 1687 0.03374 2
Herato1301 20975000.0 20975000.0 50000 3571 0.07142 4
Herato1301 21025000.0 21025000.0 50000 3041 0.06082 1
Herato1301 21075000.0 21075000.0 50000 2988 0.05976 2
Herato1301 21125000.0 21125000.0 50000 1484 0.02968 1
Herato1301 21175000.0 21175000.0 50000 3 6e-05 1
Herato1301 21225000.0 21225000.0 50000 596 0.01192 1
Herato1301 21275000.0 21275000.0 50000 744 0.01488 1
Herato1301 21325000.0 21325000.0 50000 4975 0.0995 1
Herato1301 21375000.0 21375000.0 50000 6153 0.12306 1
Herato1301 21425000.0 21425000.0 50000 0 0 0
Herato1301 21475000.0 21475000.0 50000 137 0.00274 1
Herato1301 21525000.0 21525000.0 50000 4767 0.09534 1
Herato1301 21575000.0 21575000.0 50000 870 0.0174 2
Herato1301 21625000.0 21625000.0 50000 9148 0.18296 1
Herato1301 21675000.0 21675000.0 50000 6997 0.13994 3
Herato1301 21725000.0 21725000.0 50000 4229 0.08458 2
Herato1301 21775000.0 21775000.0 50000 10206 0.20412 2
Herato1301 21825000.0 21825000.0 50000 0 0 0
Herato1301 21875000.0 21875000.0 50000 5514 0.11028 3
Herato1301 21925000.0 21925000.0 50000 3930 0.0786 0
Herato1301 21975000.0 21975000.0 50000 0 0 0
Herato1301 22025000.0 22025000.0 50000 6369 0.12738 4
Herato1301 22075000.0 22075000.0 50000 1345 0.0269 1
Herato1301 22125000.0 22125000.0 50000 7594 0.15188 4
Herato1301 22175000.0 22175000.0 50000 6889 0.13778 4
Herato1301 22225000.0 22225000.0 50000 882 0.01764 1
Herato1301 22275000.0 22275000.0 50000 3534 0.07068 2
Herato1301 22325000.0 22325000.0 50000 0 0 0
Herato1301 22375000.0 22375000.0 50000 2040 0.0408 3
Herato1301 22425000.0 22425000.0 50000 186 0.00372 0
Herato1301 22475000.0 22475000.0 50000 128 0.00256 0
Herato1301 22525000.0 22525000.0 50000 1180 0.0236 1
Herato1301 22575000.0 22575000.0 50000 0 0 0
Herato1301 22625000.0 22625000.0 50000 0 0.0 1
Herato1301 22675000.0 22675000.0 50000 28 0.00056 2
Herato1301 22725000.0 22725000.0 50000 6507 0.13014 3
Herato1301 22775000.0 22775000.0 50000 4595 0.0919 2
Herato1301 22825000.0 22825000.0 50000 769 0.01538 0
Herato1301 22875000.0 22875000.0 50000 0 0 0
Herato1301 22925000.0 22925000.0 50000 0 0 0
Herato1301 22975000.0 22975000.0 50000 0 0 0
Herato1301 23025000.0 23025000.0 50000 0 0 0
Herato1301 23075000.0 23075000.0 50000 4230 0.0846 1
Herato1301 23125000.0 23125000.0 50000 7192 0.14384 2
Herato1301 23175000.0 23175000.0 50000 706 0.01412 3
Herato1301 23225000.0 23225000.0 50000 615 0.0123 0
Herato1301 23275000.0 23275000.0 50000 8685 0.1737 5
Herato1301 23325000.0 23325000.0 50000 11487 0.22974 3
Herato1301 23375000.0 23375000.0 50000 13045 0.2609 2
Herato1301 23425000.0 23425000.0 50000 5293 0.10586 3
Herato1301 23475000.0 23475000.0 50000 3331 0.06662 3
Herato1301 23525000.0 23525000.0 50000 1154 0.02308 1
Herato1301 23575000.0 23575000.0 50000 384 0.00768 0
Herato1301 23625000.0 23625000.0 50000 1049 0.02098 5
Herato1301 23675000.0 23675000.0 50000 1710 0.0342 1
Herato1301 23725000.0 23725000.0 50000 6169 0.12338 5
Herato1301 23775000.0 23775000.0 50000 12024 0.24048 7
Herato1301 23825000.0 23825000.0 50000 14678 0.29356 4
Herato1401 25000.0 25000.0 50000 0 0.0 0
Herato1401 75000.0 75000.0 50000 4881 0.09762 2
Herato1401 125000.0 125000.0 50000 0 0 0
Herato1401 175000.0 175000.0 50000 2834 0.05668 4
Herato1408 25000.0 532648.0 50000 0 0.0 0
Herato1408 75000.0 582648.0 50000 2353 0.04706 2
Herato1408 125000.0 632648.0 50000 10732 0.21464 10
Herato1408 175000.0 682648.0 50000 2038 0.04076 1
Herato1408 225000.0 732648.0 50000 7929 0.15858 8
Herato1408 275000.0 782648.0 50000 3153 0.06306 1
Herato1408 325000.0 832648.0 50000 6220 0.1244 1
Herato1408 375000.0 882648.0 50000 6125 0.1225 3
Herato1408 425000.0 932648.0 50000 0 0 0
Herato1408 475000.0 982648.0 50000 0 0 0
Herato1408 525000.0 1032648.0 50000 0 0 0
Herato1408 575000.0 1082648.0 50000 0 0 0
Herato1408 625000.0 1132648.0 50000 0 0 0
Herato1408 675000.0 1182648.0 50000 501 0.01002 2
Herato1408 725000.0 1232648.0 50000 652 0.01304 0
Herato1408 775000.0 1282648.0 50000 0 0 0
Herato1408 825000.0 1332648.0 50000 0 0 0
Herato1408 875000.0 1382648.0 50000 0 0 0
Herato1408 925000.0 1432648.0 50000 0 0 0
Herato1408 975000.0 1482648.0 50000 0 0 0
Herato1408 1025000.0 1532648.0 50000 0 0 0
Herato1408 1075000.0 1582648.0 50000 0 0 0
Herato1408 1125000.0 1632648.0 50000 0 0 0
Herato1408 1175000.0 1682648.0 50000 2751 0.05502 3
Herato1408 1225000.0 1732648.0 50000 6015 0.1203 4
Herato1408 1275000.0 1782648.0 50000 9608 0.19216 5
Herato1408 1325000.0 1832648.0 50000 8037 0.16074 3
Herato1408 1375000.0 1882648.0 50000 7512 0.15024 4
Herato1408 1425000.0 1932648.0 50000 485 0.0097 2
Herato1408 1475000.0 1982648.0 50000 4816 0.09632 2
